vx  vy
0.9108618719023744  0.23394593808492714
0.7488515778186071  0.15191586176226357
0.634492718959236  0.10684253937378096
0.5496681210053043  0.07911741373739722
0.4844309969466136  0.060933921047011286
0.43276965038262993  0.04836164838190021
0.39088416006920457  0.03931769025798998
0.3562553521091112  0.03259915453048018
0.3271524401739254  0.027475710957134414
0.30234842852140487  0.02348244430809393
0.2809502792395775  0.020312265323633727
0.26229299796005456  0.017755728226141965
0.24587146621527045  0.015666051213572618
0.23129523813807384  0.013937907655542703
0.218257796206752  0.012494140302583112
0.20651516033651163  0.011277185971668074
0.19587070209456647  0.01024339612159661
0.18616416742165787  0.009359187594436769
0.1772636114274656  0.008598379627239833
0.169059384870614  0.007940317160249344
0.16145959004329058  0.007368525984823099
0.15438660488665862  0.006869734261904625
0.1477743943962731  0.0064331506650203985
0.14156640960845152  0.0060499250352190614
0.13571393023255945  0.005712740667453309
0.13017474586217986  0.005415502764552549
0.12491209815905141  0.00515309799304528
0.11989382605349708  0.004921207194455782
0.11509167023309386  0.0047161582485373554
0.1104807036074612  0.004534809560909417
0.10603886214140779  0.004374457121830003
0.10174655620192341  0.004232759863792845
0.09758634690032977  0.004107679341012249
0.09354267520549558  0.003997430705327126
0.08960163412809707  0.0039004426583993113
0.08575077622413133  0.0038153245873614877
0.08197895018033802  0.0037408394885126706
0.0782761614299542  0.0036758815853908527
0.0746334526814467  0.0036194577782709195
0.07104280098400478  0.0035706722396587134
0.06749702854524475  0.003528713607763037
0.06398972499190639  0.0034928443369201534
0.06051517914895012  0.0034623918475608223
0.05706831872556398  0.00343674118411786
0.053644656553500564  0.003415328941129777
0.05024024223546941  0.0033976382589891822
0.046851618238120125  0.003383194723516201
0.04347577961268052  0.00337156302978912
0.040110136652035756  0.0033623442917402394
0.03675247990040212  0.0033551738961453293
0.033400947024119956  0.0033497198136122723
0.030053991132140013  0.0033456812907454473
0.026710350204524412  0.0033427878573829544
0.02336901734833407  0.003340798591096126
0.020029211653752037  0.0033395015883925416
0.01669034947011342  0.003338713598521146
0.013352015962280616  0.0033382797816972794
0.010013936842964487  0.0033380735590793392
0.006675950206444667  0.0033379965271006585
0.0033379784138651827  0.0033379784138635525
0.0  0.0033379770603129285
5.702105454474804e-13  1.750930073304956
0.9418291201446891  1.5627329489939146
1.0961767959165662  1.0961767959137454
0.9419856101724995  0.6517704247397027
0.7974542574535364  0.40481910610298255
0.682320458268898  0.27627334900511247
0.5923781535036807  0.1991055971651054
0.5215107118873432  0.14999856734692218
0.46474991378753017  0.11684666481191847
0.4185164535403516  0.09350377490736894
0.3802545938758164  0.0764780252677672
0.3481319136894463  0.06370078669742851
0.32081447023675014  0.05388024821731152
0.2973153592792692  0.04617892669823426
0.27689216924131954  0.04003501293682371
0.25897753101738674  0.0350607281595009
0.2431313958542588  0.03098162808919319
0.22900777809011796  0.02759919000453387
0.2163312127771002  0.02476700758643066
0.2048798377676342  0.022375237505947665
0.19447305852311014  0.020340189364302902
0.1849624305877473  0.01859720766141515
0.17622483350906482  0.017095709878655274
0.16815729888578368  0.015795666735516634
0.1606730478650693  0.01466506554884911
0.15369842368060005  0.013678055455081245
0.14717049409881272  0.012813573100047881
0.14103516062300375  0.012054311839471171
0.13524565487696744  0.01138593984253175
0.12976133358216518  0.010796500794935632
0.12454670583708505  0.010275950108673965
0.11957064261501199  0.00981579277391885
0.11480573029844687  0.009408798218828854
0.1102277388916359  0.009048774064231088
0.105815182152394  0.00873038532097932
0.10154895186300555  0.008449008945272549
0.09741201224600349  0.008200616124807686
0.09338914343154106  0.007981676479486041
0.08946672512207435  0.007789079706485208
0.085632553340108  0.007620071208477797
0.08187568450592678  0.007472199006036392
0.0781863021639419  0.007343269815239049
0.07455560252527493  0.0072313126158461555
0.0709756956709463  0.007134548377927159
0.06743951980279163  0.007051364880391327
0.06394076636718722  0.006980295761905425
0.06047381423251193  0.006920003106821483
0.05703367139218524  0.006869262996301927
0.053615922904630284  0.006826953555664775
0.05021668398047331  0.006792045108994855
0.04683255729344229  0.006763592115762353
0.043460593731778754  0.0067407266153061245
0.040098255926196646  0.006722652946117217
0.03674338399274934  0.0067086435401940755
0.03339416301744104  0.0066980356200636165
0.03004909188640835  0.0066902286486178785
0.026706953132948706  0.0066846824009403755
0.023366783531992202  0.0066809155435272344
0.020027845224786556  0.006678504620542388
0.016689597202479645  0.006677083359440402
0.013351667017396785  0.006676342219958054
0.010013822625546426  0.006676028121384176
0.006675944293468043  0.006675944293464256
0.003337996527102294  0.006675950206440931
0.0  0.00667596154570739
3.836930773104541e-13  1.2414978728608135
0.3985321233268053  1.1537850805704966
0.6517704247430005  0.9419856101699792
0.6974102352143705  0.6974102352118557
0.651869360477737  0.4936359871427679
0.5908604868555172  0.3569729042273601
0.5319229426886081  0.2676192788029805
0.4798123057247108  0.20670998724262918
0.43494869020660687  0.1638940091595527
0.39657005264700307  0.13282565998004764
0.3636775926798308  0.1096740549898439
0.3353363832050231  0.09201408522614563
0.3107520733565945  0.07826976088466453
0.28927363204385337  0.06738460767536553
0.2703744521654885  0.058632018910036054
0.25362971293356384  0.05150021933500337
0.23869589065281582  0.04562107998663417
0.22529382279056298  0.04072472450665132
0.21319523525237472  0.03660990223239441
0.20221219593345285  0.03312420538645203
0.1921889058808759  0.03015058955295402
0.18299531082030762  0.02759801580123289
0.174522115015043  0.02539484264932934
0.16667687179617874  0.02348408628255269
0.15938090141857264  0.021819971634640473
0.15256684669270787  0.020365389313932197
0.14617672254396546  0.019089997375730944
0.14016035016504058  0.017968788282027193
0.13447409237600333  0.016980995612678962
0.12907982630314546  0.016109251784705347
0.12394410416769858  0.015338933218946735
0.11903746406725235  0.014657646903367724
0.11433386105008808  0.014054824629134488
0.1098101952034678  0.013521399952604193
0.1054459183999647  0.01304954925477228
0.10122270514176879  0.012632482863569175
0.09712417588543526  0.012264275577248088
0.09313566352328612  0.011939728424959092
0.08924401549520439  0.011654255366749328
0.08543742542092181  0.011403790039895854
0.08170528926475798  0.011184708724201818
0.07803808193791673  0.010993766512598577
0.07442725095849037  0.010828044298906277
0.0708651243645643  0.010684904678338013
0.06734483054130616  0.010561955232363328
0.06386022800171819  0.010457017963412002
0.06040584347079567  0.010368103875618227
0.056976816878406306  0.010293391879614203
0.05356885207813711  0.010231211343444853
0.05017817228671968  0.010180027726029588
0.046801479388057586  0.01013843082089615
0.043435916372841214  0.010105125211165886
0.0400790322937242  0.010078922595708308
0.03672874921021662  0.010058735694342652
0.033383330679636294  0.010043573479195262
0.03004135142260814  0.01003253751188678
0.0267016678553597  0.010024819193648067
0.023363389237598953  0.010019697758986095
0.020025849234905337  0.01001653886416808
0.016688577739024185  0.010014793640333405
0.013351272828559205  0.010013998098104292
0.010013772786649916  0.010013772786644063
0.006676028121387914  0.010013822625540573
0.0033380735590809517  0.010013936842958645
0.0  0.010013988968372266
2.935429677108914e-13  0.9535906895104069
0.23394593808814435  0.9108618719004458
0.4048191061058648  0.7974542574514671
0.4936359871453093  0.6518693604756061
0.5114842335659222  0.5114842335637737
0.49369410430370264  0.39626904598335955
0.4635921861281167  0.3101681174364608
0.43058437182457987  0.24696943227746054
0.39863550328610153  0.20007699247896682
0.3691864324045069  0.1647591745265139
0.34261333869341026  0.13769469443096005
0.3188434770096422  0.1166092707012773
0.29763370114162313  0.09992656033632841
0.2786927898527757  0.08654099708659135
0.2617340557011637  0.07566438005759613
0.24649596694377351  0.06672575112358575
0.23274829606742387  0.05930495857166129
0.22029191393929193  0.05308820666116518
0.20895603018435882  0.047837849395887116
0.19859463904510488  0.043371566746306656
0.18908295743357273  0.039547792962933065
0.18031417786342407  0.03625537378463661
0.17219664024701087  0.03340612435688098
0.16465142718815307  0.03092940484863707
0.1576103459505327  0.028768118365168904
0.15101424652590167  0.026875724294115944
0.14481162422466515  0.025213985400345695
0.13895745960771344  0.023751251206172302
0.1334122548105745  0.02246113757937729
0.12814123172022557  0.021321502033111367
0.12311366333978707  0.020313641865520038
0.1183023147690504  0.019421661760042938
0.1136829745104323  0.01863197137144576
0.10923406034683408  0.017932883439291822
0.10493628692830359  0.0173142902572391
0.10077238455315735  0.01676740167484174
0.09672686053135315  0.016284531768675836
0.09278579605704668  0.015858924275394162
0.08893667276227049  0.015484609102934935
0.08516822413261807  0.015156283920823577
0.08147030778424014  0.014869216115821891
0.07783379526758058  0.014619161386172912
0.07425047660661308  0.014402296009654675
0.07071297722725972  0.014215160412906089
0.0672146852943163  0.014054612131373621
0.0637496877783215  0.013917786611704598
0.060312713824302325  0.013802064593731345
0.056899084203738653  0.013705045034814421
0.05350466580699263  0.013624522718365027
0.05012583028233842  0.013558469830972846
0.04675941605514309  0.013505020906444353
0.04340269307009886  0.013462460626736
0.040053329694860904  0.013429214043518808
0.03670936130682373  0.013403838844302903
0.033369160158721364  0.013385019336281716
0.030031406184450774  0.013371561862121885
0.0266950584654594  0.013362391396491176
0.023359327130916114  0.013356549101978518
0.020023645512419884  0.01335319064933421
0.016687642416588967  0.013351585130728453
0.013351114416733836  0.013351114416726019
0.010013998098110096  0.013351272828551333
0.006676342219961763  0.013351667017388802
0.0033382797816987973  0.013352015962272677
0.0  0.01335215101777116
2.7711166694643907e-13  0.7734243819452942
0.15191586176517102  0.7488515778169944
0.2762733490078011  0.6823204582671657
0.3569729042297798  0.5908604868536929
0.39626904598547075  0.4936941043018193
0.40494379440259576  0.40494379440072054
0.3963059125535926  0.3307741442530864
0.3795112452480154  0.27168910750509034
0.35947953430827995  0.2253001990304469
0.3387860234083757  0.18884754467693565
0.31869447782629967  0.16001174577951788
0.29977878360871246  0.13698565839549398
0.2822515218357943  0.11841092112950086
0.2661411107967371  0.10327407894305546
0.25138589661565847  0.09081851406039848
0.23788418128491684  0.08047579239191632
0.2255205011574294  0.07181525880521467
0.2141791015527129  0.06450752285648492
0.20375048555675235  0.0582981626325553
0.1941342357013125  0.05298873347042443
0.18523985899116935  0.04842297465041512
0.1769866175971735  0.04447671356146435
0.16930287352646056  0.04105041263354978
0.16212523478020846  0.03806361767815547
0.15539765620265467  0.03545078509566843
0.14907057325535977  0.03315811746814548
0.14310010531306477  0.031141143006311933
0.13744734226842764  0.02936284847562154
0.13207771608045799  0.027792227467329234
0.12696045276784684  0.026403142951346714
0.12206809758067799  0.025173429558765087
0.11737610516449232  0.024084180153387882
0.11286248659012244  0.02311917513962658
0.10850750566665812  0.022264423126060848
0.1042934177049612  0.02150778907217088
0.10020424470343087  0.020838691630117104
0.09622558170703785  0.020247855576322818
0.09234442980569035  0.01972710838364422
0.08854905187416409  0.019269212381456027
0.08482884771184251  0.018867725782777088
0.08117424571854367  0.01851688726603818
0.07757660865239849  0.018211519888346725
0.0740281513637189  0.017946950953679666
0.07052186869448901  0.017718945120902482
0.0670514719838257  0.017523648555584075
0.06361133283286531  0.017357542338458758
0.06019643296386698  0.01721740366676659
0.05680231916364936  0.01710027364137747
0.05342506243494213  0.017003430636752914
0.05006122059484733  0.016924368414079526
0.046707803660618  0.016860778268421667
0.043362241451791  0.016810534606051718
0.04002235291679541  0.016771683433057596
0.03668631676289829  0.016742433305676176
0.03335264303241464  0.01672114834974396
0.030020145326274193  0.01670634300421002
0.026687913429242816  0.01669667818389811
0.02335528613975539  0.016690958591616442
0.0200218241518279  0.01668813094066428
0.016687282876994808  0.016687282876984812
0.013351585130736289  0.016687642416578996
0.010014793640339172  0.01668857773901425
0.00667708335944408  0.016689597202469687
0.0033387135985226152  0.016690349470103526
0.0  0.016690623661846368
2.4158453015843406e-13  0.6496286596983848
0.10684253937649513  0.6344927189578309
0.19910559716759835  0.5923781535021946
0.2676192788052594  0.5319229426870258
0.3101681174385116  0.4635921861264825
0.33077414425492035  0.3963059125519358
0.33565565103879624  0.33565565103714495
0.3307992900509933  0.2838323103836999
0.3205232260033146  0.240824351373152
0.30753862939967225  0.20555612987903354
0.2934724725541422  0.17670683860240632
0.27926083281855507  0.15305247125935278
0.2654210452797603  0.1335614381260286
0.25222051242913024  0.11740189332439277
0.2397798236149017  0.10391539531141686
0.2281346939514175  0.09258455192410076
0.21727303948269405  0.08300310251476123
0.2071570710477184  0.07485117219547496
0.19773638975201924  0.06787570134138138
0.1889556662720594  0.06187531395515611
0.18075905642616774  0.05668872914437331
0.17309265022939302  0.05218591342443807
0.1659057401102787  0.04826131961996427
0.15915138608617918  0.04482870389256258
0.1527865692921745  0.041817134392277605
0.14677211167576243  0.03916790102694956
0.14107247006889995  0.03683210894611902
0.13565547000643702  0.0347687931262102
0.13049201821134954  0.0329434321905106
0.12555581633293988  0.031326769819611244
0.1208230884575135  0.029893874532387593
0.11627232874936194  0.028623385295105094
0.11188407185408084  0.02749690286395977
0.10764068649162828  0.02649849609778958
0.10352619140911706  0.025614299506618587
0.09952609219198774  0.02483218362378707
0.09562723711947602  0.024141483840470296
0.0918176901530098  0.02353277644075369
0.08808661917363331  0.022997692959659213
0.08442419768142659  0.02252876582966249
0.08082151830013692  0.02211929971307946
0.07727051657435977  0.02176326403529156
0.07376390369080912  0.021455203109970587
0.07029510689371982  0.021190160936848668
0.06685821649308861  0.020963618297489994
0.06344793848248376  0.020771440206143438
0.060059551890012094  0.020609832116084147
0.05668887008272448  0.020475303555414288
0.053332205332009344  0.020364638084875132
0.049986336026663164  0.020274868645459306
0.04664847599240739  0.020203257504237043
0.043316245442728385  0.02014728012037527
0.03998764314695319  0.020104612345204664
0.03666101945828255  0.020073120445339928
0.03333504989760551  0.020050853499743105
0.030008709038823186  0.02003603777341704
0.026681244488366507  0.020027072714584166
0.023352150795722046  0.020022528260693975
0.020021143173089416  0.02002114317307747
0.016688130940674208  0.02002182415181601
0.013353190649342133  0.02002364551240795
0.01001653886417394  0.020025849234893485
0.006678504620545969  0.020027845224774642
0.0033395015883939654  0.02002921165374004
0.0  0.02002969527707165
2.0872192862952943e-13  0.5596429285582784
0.07911741373989978  0.5496681210041108
0.1499985673492661  0.5215107118860385
0.20670998724476863  0.479812305723328
0.2469694322794309  0.43058437182315235
0.27168910750689657  0.37951124524658847
0.2838323103853275  0.3307992900495542
0.2868612920768514  0.2868612920754196
0.2838504108965023  0.2485896785878277
0.2771125272470969  0.21591782254639424
0.2682391381690985  0.18830182400770112
0.25827804008413136  0.16504397208921484
0.24789673134241674  0.14545421470347003
0.23750852311061021  0.12891548816092763
0.22736040803480984  0.11490256959403511
0.21759215304736923  0.10297947286169823
0.20827517819757035  0.09278887914348263
0.1994378936086052  0.08403958983969606
0.19108211708285805  0.07649463372893991
0.183193673483661  0.06996094663417035
0.1757492104426852  0.06428080160966343
0.16872055545285036  0.0593248554985063
0.16207747476437084  0.054986576148751964
0.15578939317426754  0.05117780285165488
0.14982643875521828  0.047825217167098893
0.14416005021653944  0.044867536632439364
0.13876330249726354  0.042253279118598164
0.13361105265310969  0.039938976642275054
0.12867997303768475  0.037887743207806995
0.12394851572683879  0.03606812196260878
0.11939683692283515  0.034453153303879325
0.11500670000955626  0.03301961835632142
0.11076136925607521  0.03174742217892411
0.10664550173875148  0.03061908876810708
0.10264504211818637  0.02961934590367718
0.09874712296945287  0.02873478252573748
0.09493997209150037  0.027953564942432993
0.09121282739431463  0.027265200984952623
0.08755585943306662  0.026660343430065042
0.08396010132800738  0.026130625740179547
0.0804173856104323  0.02566852453241135
0.0769202874247733  0.02526724426434862
0.07346207346329467  0.02492062047615721
0.0700366559942208  0.024623038606366894
0.0666385513517397  0.024369365938002374
0.06326284227902691  0.024154894662800915
0.059905143547186804  0.023975294395896754
0.056561570309860004  0.02382657274973879
0.05322870869326062  0.023705042797741584
0.04990358816280467  0.02360729643660671
0.04658365524956612  0.02353018279992659
0.04326674826227968  0.023470790991902885
0.03995107265281203  0.02342643650437074
0.03663517674523452  0.023394650757501544
0.03331792758042425  0.023373173268487576
0.029998486669414813  0.023359946006111097
0.026676285489341634  0.023353109535194146
0.02335100059542917  0.023351000595415276
0.020022528260706083  0.023352150795708116
0.01669095859162648  0.02335528613974148
0.01335654910198629  0.023359327130902156
0.010019697758991877  0.023363389237584836
0.00668091554353115  0.02336678353197809
0.003340798591097578  0.02336901734832021
0.0  0.023369794839942407
2.0383694732117874e-13  0.4913198024697608
0.060933921049364015  0.4844309969456195
0.11684666481414263  0.4647499137864023
0.1638940091616099  0.43494869020542654
0.2000769924808561  0.3986355032848305
0.22530019903217302  0.3594795343069966
0.2408243513747419  0.32052322600197547
0.2485896785892614  0.28385041089519825
0.25060285133858007  0.2506028513372815
0.24860323402887974  0.22119022499360874
0.24394497517962388  0.19555792441770253
0.23761724445845067  0.17340631338429224
0.23031548975017901  0.15433829706509034
0.2225153874931176  0.13794240272482544
0.21453497365487417  0.12383356407751878
0.20658184433525362  0.11166980093068479
0.19878739709875404  0.10115607270739602
0.1912310175116605  0.09204199645932318
0.18395691933196767  0.08411701139523745
0.17698577093014312  0.07720484508065842
0.1703226820856012  0.07115816313711115
0.16396267148226462  0.06585377483034069
0.15789439783552417  0.06118850641204615
0.15210269639935703  0.057075730070130254
0.1465702940255193  0.05344248328236345
0.14127895943721097  0.05022709640800643
0.13621026530143765  0.04737724665216522
0.1313460837475825  0.04484836431273942
0.12666889927828262  0.04260232749713122
0.1221619971007048  0.04060639188217874
0.11780956704491802  0.03883231154037185
0.11359675089185906  0.037255615003711495
0.10950965237603205  0.035855007552034926
0.10553532317977399  0.03461187630898782
0.10166173408964924  0.033509879272402676
0.09787773758951127  0.03253460306926123
0.09417302613858966  0.031673277167700006
0.0905380889638748  0.030914534636479682
0.08696416920263586  0.030248211430789623
0.08344322253546452  0.0296651776962018
0.07996787796555285  0.029157195794987427
0.07653140106302908  0.028716800732256943
0.07312765976139513  0.028337199441023253
0.06975109263544603  0.028012186014236183
0.06639667948521714  0.027736070478007156
0.06305991398339224  0.02750361910843557
0.05973677810348524  0.027310004623314753
0.05642371802551009  0.027150764845578882
0.053117621209776394  0.02702176864949647
0.04981579433386496  0.02691918817353909
0.04651594180041952  0.026839476423816948
0.043216144542276964  0.026779349505075916
0.03991483887513567  0.02673577280861835
0.03661079517559711  0.02670595056195428
0.033303096193078946  0.02668731820784645
0.02999111483700459  0.026677537133337214
0.0266744913152452  0.026674491315229094
0.023353109535208375  0.026676285489325886
0.020027072714596413  0.026681244488350696
0.016696678183908152  0.026687913429226953
0.013362391396499345  0.026695058465443823
0.010024819193654173  0.02670166785534385
0.0066846824009441155  0.02670695313293303
0.0033427878573843613  0.026710350204508407
0.0  0.02671152023223143
2.078337502098293e-13  0.43771654327582044
0.04836164838409518  0.4327696503817686
0.09350377490944184  0.4185164535393697
0.1328256599819917  0.39657005264599643
0.16475917452834699  0.36918643240343424
0.18884754467862663  0.33878602340730335
0.20555612988059901  0.3075386293985402
0.2159178225478109  0.2771125272459363
0.22119022499489072  0.248603234027716
0.2225985697427405  0.22259856974158249
0.22120068518816882  0.19930607916930682
0.21784299094626824  0.1786874101544496
0.21317056056250794  0.1605662803019099
0.20765940022767537  0.14470310387293922
0.2016525726881343  0.13084070256900565
0.1953926161228432  0.11872965212084668
0.18904785367856813  0.10814075819070174
0.1827326698680155  0.09886992486890345
0.17652267162434399  0.09073882754569301
0.1704658230217495  0.08359344720315967
0.16459053311790728  0.07730165879465983
0.1589114905818919  0.07175053199983242
0.15343385431357703  0.06684368780882388
0.14815625400649945  0.06249887352067418
0.1430729330936535  0.05864581850308889
0.13817527510977068  0.05522437981343334
0.13345288726364624  0.05218296044209031
0.12889436619290878  0.04947717159571585
0.1244878356835622  0.047068707181547
0.12022132086768417  0.04492439952761414
0.11608300529285387  0.0430154281576753
0.11206140426208816  0.041316656922396916
0.10814547851320677  0.03980607833426418
0.1043247055959714  0.038464347255936254
0.10058912146828328  0.03727438902059774
0.09692934133746856  0.03622106958733483
0.09333656624130612  0.03529091747051018
0.08980258002492003  0.034471888967813225
0.08631974003177545  0.033753169692487324
0.0828809638513961  0.03312500663709507
0.07947971375322649  0.03257856600001349
0.0761099799147856  0.03210581282912723
0.07276626317069203  0.03169940921091284
0.06944355773024599  0.03135262828350382
0.06613733410831633  0.03105928180179337
0.06284352236733977  0.030813659348987717
0.05955849566347368  0.03061047758718808
0.05627905401687614  0.030444838182118555
0.053002408177312645  0.030312193233980295
0.049726163426261155  0.03020831720594886
0.04644830314146367  0.030129284471421602
0.04316717194649027  0.030071451705999293
0.039881458273981166  0.030031444435891518
0.03659017618509766  0.030006147124689284
0.033292646307979984  0.029992696238996284
0.029988475783191394  0.029988475783173353
0.026677537133353357  0.029991114836986816
0.023359946006125593  0.029998486669396866
0.02003603777342925  0.030008709038805585
0.01670634300421999  0.030020145326256575
0.013371561862129344  0.030031406184433132
0.010032537511892637  0.03004135142259013
0.006690228648621826  0.03004909188639067
0.0033456812907464058  0.030053991132122072
0.0  0.03005566673713278
1.7630341631047486e-13  0.39454906005668655
0.039317690260044724  0.3908841600684676
0.07647802526974834  0.38025459387498495
0.10967405499170124  0.3636775926789484
0.13769469443267424  0.34261333869246974
0.16001174578112187  0.3186944778253255
0.17670683860390746  0.2934724725531151
0.18830182400908835  0.2682391381680607
0.19555792441897268  0.24394497517858194
0.1993060791704735  0.22120068518714825
0.20033150134995414  0.20033150134891636
0.1993143410756627  0.18145123391646384
0.196810959133215  0.16453360070464673
0.19325912168876558  0.14946933565381804
0.18899399220060564  0.13610691191825916
0.18426697125233948  0.12427909153493208
0.17926350075919906  0.11381895639133291
0.17411828059476142  0.10456879501479413
0.16892758416724962  0.09638441974775763
0.16375890501121715  0.08913671158002007
0.15865835995549682  0.08271157223071463
0.15365629645349732  0.07700902757497233
0.148771503606957  0.07194193483298567
0.1440143568834834  0.06743455861032749
0.13938915771830607  0.06342116375232482
0.1348958695270857  0.059844701617345564
0.1305314031987414  0.05665562402177732
0.12629056720394216  0.053810834797671514
0.12216676840893859  0.05127277561036675
0.11815252774676521  0.04900863599156598
0.11423985846666157  0.0469896747151102
0.11042054243597499  0.0451906390006549
0.10668633086571072  0.043589268562352124
0.10302908907029673  0.04216587262468284
0.09944089985109633  0.040902969356847604
0.09591413636027163  0.03978497853661617
0.09244151252232943  0.03879795954088201
0.08901611701740045  0.03792938792565928
0.08563143528003794  0.03716796488485971
0.08228136280602308  0.03650345476595741
0.0789602121868162  0.035926546578917
0.07566271563464849  0.03542873607750308
0.07238402426559584  0.03500222553102347
0.06911970503388061  0.03463983875549662
0.06586573592803494  0.03433494934762438
0.06261849982672144  0.03408142037501557
0.05937477725224097  0.03387355403134
0.05613173814150748  0.033706049974732845
0.05288693266800634  0.03357397123893638
0.049638281087647375  0.03347271674610976
0.046384062541246884  0.03339799956353933
0.04312290272290299  0.03334583013837622
0.039853760313715285  0.03331250381948248
0.03657591208189277  0.03329459203695522
0.03328893656128258  0.033288936561262736
0.029992696239014575  0.03329264630796036
0.026687318207862958  0.033303096193059455
0.023373173268502412  0.033317927580405006
0.020050853499755786  0.03333504989758613
0.016721148349754487  0.03335264303239513
0.013385019336289869  0.03336916015870212
0.010043573479201234  0.033383330679616796
0.006698035620067516  0.03339416301742181
0.0033497198136138266  0.033400947024100014
0.0  0.03340325583333585
1.7275070263167436e-13  0.3590419255085442
0.032599154532437336  0.35625535210847853
0.06370078669930535  0.3481319136887256
0.09201408522791632  0.3353363832042381
0.11660927070293492  0.318843477008813
0.1369856583970479  0.299778783607883
0.15305247126080046  0.27926083281766517
0.16504397209054555  0.2582780400832153
0.17340631338553436  0.23761724445751053
0.17868741015556777  0.2178429909453508
0.18145123391749762  0.19931434107473467
0.18222238207753372  0.18222238207659452
0.18145788150222097  0.1666336239504137
0.17953838087344953  0.15252993066616433
0.17677096316911156  0.1398406273073939
0.1733976325366401  0.1284660733263887
0.16960569959092286  0.11829379134975013
0.16553800843366462  0.10920884460404248
0.16130204829103612  0.10110009273431084
0.15697763022830136  0.0938636462511534
0.1526231363814896  0.08740449854678078
0.14828049555352163  0.0816370210741782
0.14397908680328908  0.07648478357629204
0.13973877174157917  0.0718800008267948
0.1355722342003523  0.06776279703263705
0.13148677723940044  0.0640804053150511
0.1274856990580721  0.060786371532903144
0.12356934422995297  0.05783980090737606
0.11973590565544118  0.05520466662382027
0.11598203564423931  0.0528491878292006
0.11230331110990899  0.05074527752621129
0.10869458738370863  0.04886805701441155
0.10515026705766617  0.047195431587122194
0.10166450404152988  0.04570772141105496
0.09823135824947296  0.04438734141711698
0.09484491268456169  0.04321852431379933
0.0914993619007691  0.04218708131111591
0.0881890786898279  0.04128019570022112
0.0849086642079371  0.040486245003336994
0.08165298550560413  0.03979464795332938
0.07841720346244976  0.03919573306190799
0.07519679338886308  0.03868062598185132
0.07198755998540135  0.03824115325998278
0.06878564791007732  0.03786976041535618
0.06558754886273926  0.0375594425654666
0.06239010583252305  0.03730368606686557
0.059190514951483954  0.03709641984034205
0.05598632524258915  0.03693197521993888
0.05277543643307008  0.036805053304306265
0.04955609491775739  0.036710698902465824
0.04632688789558004  0.03664428025846808
0.04308673566170546  0.03660147381400031
0.039834882014384704  0.036578253328609325
0.03657088272671917  0.03657088272669753
0.03329459203697529  0.036575912081871276
0.03000614712470758  0.036590176185076546
0.026705950561970972  0.03661079517557628
0.023394650757516233  0.03663517674521353
0.02007312044535324  0.036661019458261127
0.0167424333056875  0.03668631676287683
0.013403838844311157  0.036709361306802746
0.010058735694348973  0.0367287492101955
0.006708643540198754  0.036743383992727835
0.0033551738961469096  0.036752479900380636
0.0  0.03675556442943115
1.780797731498751e-13  0.32931774642146694
0.02747571095896595  0.3271524401733976
0.053880248219073335  0.3208144702361599
0.07826976088631932  0.3107520733559266
0.09992656033788916  0.29763370114090265
0.11841092113097262  0.28225152183504376
